Price,Close
Ticker,AAPL
Date,
2020-09-10,110.18373107910156
2020-09-11,108.73713684082031
2020-09-14,111.99925994873047
2020-09-15,112.17401885986328
2020-09-16,108.86334991455078
2020-09-17,107.12550354003906
2020-09-18,103.72747039794922
2020-09-21,106.87306213378906
2020-09-22,108.55268096923828
2020-09-23,103.99929809570312
2020-09-24,105.06724548339844
2020-09-25,109.00897216796875
2020-09-28,111.61090087890625
2020-09-29,110.76624298095703
2020-09-30,112.4361343383789
2020-10-01,113.38760375976562
2020-10-02,109.72742462158203
2020-10-05,113.10602569580078
2020-10-06,109.86333465576172
2020-10-07,111.72740173339844
2020-10-08,111.62063598632812
2020-10-09,113.56236267089844
2020-10-12,120.77588653564453
2020-10-13,117.57203674316406
2020-10-14,117.65940856933594
2020-10-15,117.19337463378906
2020-10-16,115.55262756347656
2020-10-19,112.60118103027344
2020-10-20,114.08662414550781
2020-10-21,113.46525573730469
2020-10-22,112.37788391113281
2020-10-23,111.6885757446289
2020-10-26,111.69828796386719
2020-10-27,113.20311737060547
2020-10-28,107.96044921875
2020-10-29,111.96040344238281
2020-10-30,105.6885986328125
2020-11-02,105.60123443603516
2020-11-03,107.22257995605469
2020-11-04,111.6011962890625
2020-11-05,115.56234741210938
2020-11-06,115.43104553222656
2020-11-09,113.12610626220703
2020-11-10,112.78572082519531
2020-11-11,116.20907592773438
2020-11-12,115.93677520751953
2020-11-13,115.98541259765625
2020-11-16,116.99684143066406
2020-11-17,116.11183166503906
2020-11-18,114.78915405273438
2020-11-19,115.38243865966797
2020-11-20,114.11810302734375
2020-11-23,110.72394561767578
2020-11-24,112.00770568847656
2020-11-25,112.84407806396484
2020-11-27,113.38868713378906
2020-11-30,115.7811508178711
2020-12-01,119.35037994384766
2020-12-02,119.70050048828125
2020-12-03,119.56436157226562
2020-12-04,118.8932876586914
2020-12-07,120.35208892822266
2020-12-08,120.96481323242188
2020-12-09,118.43618774414062
2020-12-10,119.85612487792969
2020-12-11,119.04890441894531
2020-12-14,118.43618774414062
2020-12-15,124.36871337890625
2020-12-16,124.30060577392578
2020-12-17,125.16619110107422
2020-12-18,123.18220520019531
2020-12-21,124.70909118652344
2020-12-22,128.2589111328125
2020-12-23,127.36417388916016
2020-12-24,128.34640502929688
2020-12-28,132.93682861328125
2020-12-29,131.16677856445312
2020-12-30,130.04837036132812
2020-12-31,129.04664611816406
2021-01-04,125.856689453125
2021-01-05,127.41275024414062
2021-01-06,123.12385559082031
2021-01-07,127.32521057128906
2021-01-08,128.42422485351562
2021-01-11,125.4384994506836
2021-01-12,125.2634506225586
2021-01-13,127.29605102539062
2021-01-14,125.37042236328125
2021-01-15,123.64903259277344
2021-01-19,124.32007598876953
2021-01-20,128.40472412109375
2021-01-21,133.1118621826172
2021-01-22,135.25144958496094
2021-01-25,138.99575805664062
2021-01-26,139.2291259765625
2021-01-27,138.1593475341797
2021-01-28,133.3258056640625
2021-01-29,128.33665466308594
2021-02-01,130.4568328857422
2021-02-02,131.28347778320312
2021-02-03,130.26231384277344
2021-02-04,133.61758422851562
2021-02-05,133.20364379882812
2021-02-08,133.3497314453125
2021-02-09,132.47312927246094
2021-02-10,131.86927795410156
2021-02-11,131.61598205566406
2021-02-12,131.84979248046875
2021-02-16,129.72650146484375
2021-02-17,127.43758392333984
2021-02-18,126.33696746826172
2021-02-19,126.49278259277344
2021-02-22,122.72343444824219
2021-02-23,122.58708953857422
2021-02-24,122.09033966064453
2021-02-25,117.84371948242188
2021-02-26,118.10670471191406
2021-03-01,124.4668960571289
2021-03-02,121.86634063720703
2021-03-03,118.88590240478516
2021-03-04,117.00607299804688
2021-03-05,118.26254272460938
2021-03-08,113.33412170410156
2021-03-09,117.94112396240234
2021-03-10,116.85999298095703
2021-03-11,118.7884750366211
2021-03-12,117.8826904296875
2021-03-15,120.76570129394531
2021-03-16,122.30462646484375
2021-03-17,121.51567077636719
2021-03-18,117.39566802978516
2021-03-19,116.86972045898438
2021-03-22,120.1812973022461
2021-03-23,119.35340118408203
2021-03-24,116.96711730957031
2021-03-25,117.45411682128906
2021-03-26,118.0580062866211
2021-03-29,118.23332214355469
2021-03-30,116.78205871582031
2021-03-31,118.97355651855469
2021-04-01,119.80146026611328
2021-04-05,122.62603759765625
2021-04-06,122.92798614501953
2021-04-07,124.57404327392578
2021-04-08,126.97005462646484
2021-04-09,129.54141235351562
2021-04-12,127.8271713256836
2021-04-13,130.93423461914062
2021-04-14,128.59664916992188
2021-04-15,131.00242614746094
2021-04-16,130.67129516601562
2021-04-19,131.33355712890625
2021-04-20,129.64852905273438
2021-04-21,130.0283966064453
2021-04-22,128.50897216796875
2021-04-23,130.8270721435547
2021-04-26,131.21670532226562
2021-04-27,130.89527893066406
2021-04-28,130.10630798339844
2021-04-29,130.00888061523438
2021-04-30,128.0414276123047
2021-05-03,129.09335327148438
2021-05-04,124.52532196044922
2021-05-05,124.76882934570312
2021-05-06,126.36620330810547
2021-05-07,127.03942108154297
2021-05-10,123.76119232177734
2021-05-11,122.8440933227539
2021-05-12,119.78054809570312
2021-05-13,121.92697143554688
2021-05-14,124.3465805053711
2021-05-17,123.19532775878906
2021-05-18,121.80990600585938
2021-05-19,121.6537857055664
2021-05-20,124.21000671386719
2021-05-21,122.37578582763672
2021-05-24,124.00511932373047
2021-05-25,123.80998992919922
2021-05-26,123.76119232177734
2021-05-27,122.22943115234375
2021-05-28,121.57575225830078
2021-06-01,121.25376892089844
2021-06-02,122.0147705078125
2021-06-03,120.53178405761719
2021-06-04,122.82457733154297
2021-06-07,122.83432006835938
2021-06-08,123.65387725830078
2021-06-09,124.03436279296875
2021-06-10,123.03921508789062
2021-06-11,124.24901580810547
2021-06-14,127.30278778076172
2021-06-15,126.48326873779297
2021-06-16,126.98084259033203
2021-06-17,128.58090209960938
2021-06-18,127.28329467773438
2021-06-21,129.0784912109375
2021-06-22,130.71759033203125
2021-06-23,130.4444122314453
2021-06-24,130.16148376464844
2021-06-25,129.86878967285156
2021-06-28,131.4981231689453
2021-06-29,133.01034545898438
2021-06-30,133.6250457763672
2021-07-01,133.92747497558594
2021-07-02,136.55197143554688
2021-07-06,138.5618133544922
2021-07-07,141.04974365234375
2021-07-08,139.75209045410156
2021-07-09,141.57655334472656
2021-07-12,140.98138427734375
2021-07-13,142.09365844726562
2021-07-14,145.51820373535156
2021-07-15,144.8645477294922
2021-07-16,142.82540893554688
2021-07-19,138.98133850097656
2021-07-20,142.59124755859375
2021-07-21,141.8595428466797
2021-07-22,143.2254180908203
2021-07-23,144.9425506591797
2021-07-26,145.36212158203125
2021-07-27,143.19615173339844
2021-07-28,141.44973754882812
2021-07-29,142.09365844726562
2021-07-30,142.30828857421875
2021-08-02,141.9765625
2021-08-03,143.77174377441406
2021-08-04,143.37179565429688
2021-08-05,143.47909545898438
2021-08-06,142.79510498046875
2021-08-09,142.7462615966797
2021-08-10,142.26747131347656
2021-08-11,142.52151489257812
2021-08-12,145.482177734375
2021-08-13,145.6873321533203
2021-08-16,147.66111755371094
2021-08-17,146.75241088867188
2021-08-18,143.0100555419922
2021-08-19,143.34226989746094
2021-08-20,144.79820251464844
2021-08-23,146.28338623046875
2021-08-24,146.19546508789062
2021-08-25,144.9643096923828
2021-08-26,144.1630859375
2021-08-27,145.1988067626953
2021-08-30,149.6153564453125
2021-08-31,148.35487365722656
2021-09-01,149.0193328857422
2021-09-02,150.13320922851562
2021-09-03,150.76837158203125
2021-09-07,153.1036376953125
2021-09-08,151.55979919433594
2021-09-09,150.54359436035156
2021-09-10,145.56036376953125
2021-09-13,146.12705993652344
2021-09-14,144.72979736328125
2021-09-15,145.61895751953125
2021-09-16,145.38446044921875
2021-09-17,142.71694946289062
2021-09-20,139.6683349609375
2021-09-21,140.14712524414062
2021-09-22,142.51177978515625
2021-09-23,143.46932983398438
2021-09-24,143.55722045898438
2021-09-27,142.04273986816406
2021-09-28,138.6619415283203
2021-09-29,139.56089782714844
2021-09-30,138.26129150390625
2021-10-01,139.3849639892578
2021-10-04,135.95533752441406
2021-10-05,137.8802490234375
2021-10-06,138.74984741210938
2021-10-07,140.01031494140625
2021-10-08,139.6292724609375
2021-10-11,139.5413360595703
2021-10-12,138.27110290527344
2021-10-13,137.68482971191406
2021-10-14,140.4695587158203
2021-10-15,141.52484130859375
2021-10-18,143.19573974609375
2021-10-19,145.3551483154297
2021-10-20,145.8436737060547
2021-10-21,146.0586395263672
2021-10-22,145.2867431640625
2021-10-25,145.23789978027344
2021-10-26,145.9023895263672
2021-10-27,145.44308471679688
2021-10-28,149.07797241210938
2021-10-29,146.37132263183594
2021-11-01,145.5505828857422
2021-11-02,146.58628845214844
2021-11-03,148.02268981933594
2021-11-04,147.50477600097656
2021-11-05,148.03317260742188
2021-11-08,147.211181640625
2021-11-09,147.57330322265625
2021-11-10,144.7453155517578
2021-11-11,144.69638061523438
2021-11-12,146.77090454101562
2021-11-15,146.7806854248047
2021-11-16,147.75921630859375
2021-11-17,150.19577026367188
2021-11-18,154.4817657470703
2021-11-19,157.10427856445312
2021-11-22,157.5641632080078
2021-11-23,157.94577026367188
2021-11-24,158.46441650390625
2021-11-26,153.4445037841797
2021-11-29,156.80088806152344
2021-11-30,161.75230407714844
2021-12-01,161.2336883544922
2021-12-02,160.24533081054688
2021-12-03,158.36656188964844
2021-12-06,161.7718505859375
2021-12-07,167.506103515625
2021-12-08,171.32240295410156
2021-12-09,170.8135528564453
2021-12-10,175.59860229492188
2021-12-13,171.96826171875
2021-12-14,170.58848571777344
2021-12-15,175.45181274414062
2021-12-16,168.56289672851562
2021-12-17,167.4669647216797
2021-12-20,166.1067657470703
2021-12-21,169.27725219726562
2021-12-22,171.870361328125
2021-12-23,172.4966278076172
2021-12-27,176.45973205566406
2021-12-28,175.44203186035156
2021-12-29,175.53012084960938
2021-12-30,174.3754119873047
2021-12-31,173.7589874267578
2022-01-03,178.10366821289062
2022-01-04,175.84326171875
2022-01-05,171.16583251953125
2022-01-06,168.30853271484375
2022-01-07,168.474853515625
2022-01-10,168.4944305419922
2022-01-11,171.32240295410156
2022-01-12,171.7627716064453
2022-01-13,168.4944305419922
2022-01-14,169.3555450439453
2022-01-18,166.15576171875
2022-01-19,162.662353515625
2022-01-20,160.979248046875
2022-01-21,158.92433166503906
2022-01-24,158.15127563476562
2022-01-25,156.3507843017578
2022-01-26,156.2626953125
2022-01-27,155.8028106689453
2022-01-28,166.6743621826172
2022-01-31,171.02883911132812
2022-02-01,170.86244201660156
2022-02-02,172.06607055664062
2022-02-03,169.189208984375
2022-02-04,168.905029296875
2022-02-07,168.1898193359375
2022-02-08,171.2957305908203
2022-02-09,172.71641540527344
2022-02-10,168.64053344726562
2022-02-11,165.2308807373047
2022-02-14,165.46600341796875
2022-02-15,169.29696655273438
2022-02-16,169.06182861328125
2022-02-17,165.46600341796875
2022-02-18,163.91793823242188
2022-02-22,160.99822998046875
2022-02-23,156.8341064453125
2022-02-24,159.4501495361328
2022-02-25,161.51747131347656
2022-02-28,161.7820281982422
2022-03-01,159.90084838867188
2022-03-02,163.1929168701172
2022-03-03,162.86956787109375
2022-03-04,159.87142944335938
2022-03-07,156.0796661376953
2022-03-08,154.2572784423828
2022-03-09,159.65589904785156
2022-03-10,155.3154296875
2022-03-11,151.60202026367188
2022-03-14,147.57513427734375
2022-03-15,151.95477294921875
2022-03-16,156.3638458251953
2022-03-17,157.37301635742188
2022-03-18,160.66505432128906
2022-03-21,162.03675842285156
2022-03-22,165.4072723388672
2022-03-23,166.7691192626953
2022-03-24,170.55111694335938
2022-03-25,171.18795776367188
2022-03-28,172.05015563964844
2022-03-29,175.34225463867188
2022-03-30,174.1763153076172
2022-03-31,171.08016967773438
2022-04-01,170.78623962402344
2022-04-04,174.83277893066406
2022-04-05,171.52105712890625
2022-04-06,168.35635375976562
2022-04-07,168.66012573242188
2022-04-08,166.65151977539062
2022-04-11,162.39927673339844
2022-04-12,164.27066040039062
2022-04-13,166.95529174804688
2022-04-14,161.94859313964844
2022-04-18,161.73306274414062
2022-04-19,164.0159149169922
2022-04-20,163.84938049316406
2022-04-21,163.05575561523438
2022-04-22,158.51931762695312
2022-04-25,159.5873260498047
2022-04-26,153.63023376464844
2022-04-27,153.40487670898438
2022-04-28,160.33193969726562
2022-04-29,154.4630126953125
2022-05-02,154.76675415039062
2022-05-03,156.25601196289062
2022-05-04,162.66384887695312
2022-05-05,153.60084533691406
2022-05-06,154.3269500732422
2022-05-09,149.20494079589844
2022-05-10,151.6089324951172
2022-05-11,143.7493133544922
2022-05-12,139.88327026367188
2022-05-13,144.3478546142578
2022-05-16,142.80734252929688
2022-05-17,146.43788146972656
2022-05-18,138.17601013183594
2022-05-19,134.7711181640625
2022-05-20,135.00662231445312
2022-05-23,140.42298889160156
2022-05-24,137.724609375
2022-05-25,137.88160705566406
2022-05-26,141.0803985595703
2022-05-27,146.8303680419922
2022-05-31,146.04541015625
2022-06-01,145.9178466796875
2022-06-02,148.37091064453125
2022-06-03,142.65037536621094
2022-06-06,143.39608764648438
2022-06-07,145.9178466796875
2022-06-08,145.1819305419922
2022-06-09,139.96180725097656
2022-06-10,134.55526733398438
2022-06-13,129.40377807617188
2022-06-14,130.267333984375
2022-06-15,132.88717651367188
2022-06-16,127.61798858642578
2022-06-17,129.08984375
2022-06-21,133.3189239501953
2022-06-22,132.80868530273438
2022-06-23,135.67384338378906
2022-06-24,139.00018310546875
2022-06-27,139.00018310546875
2022-06-28,134.85946655273438
2022-06-29,136.61582946777344
2022-06-30,134.15298461914062
2022-07-01,136.32144165039062
2022-07-05,138.90208435058594
2022-07-06,140.23655700683594
2022-07-07,143.60215759277344
2022-07-08,144.27915954589844
2022-07-11,142.14993286132812
2022-07-12,143.121337890625
2022-07-13,142.75827026367188
2022-07-14,145.6823272705078
2022-07-15,147.3504180908203
2022-07-18,144.30865478515625
2022-07-19,148.1648406982422
2022-07-20,150.16651916503906
2022-07-21,152.43313598632812
2022-07-22,151.19683837890625
2022-07-25,150.0782012939453
2022-07-26,148.75360107421875
2022-07-27,153.84609985351562
2022-07-28,154.39564514160156
2022-07-29,159.45870971679688
2022-08-01,158.47750854492188
2022-08-02,157.00564575195312
2022-08-03,163.0107879638672
2022-08-04,162.69679260253906
2022-08-05,162.47079467773438
2022-08-08,161.99911499023438
2022-08-09,162.04824829101562
2022-08-10,166.29302978515625
2022-08-11,165.5560760498047
2022-08-12,169.10324096679688
2022-08-15,170.1742401123047
2022-08-16,170.0170440673828
2022-08-17,171.5105438232422
2022-08-18,171.11752319335938
2022-08-19,168.53334045410156
2022-08-22,164.65211486816406
2022-08-23,164.31800842285156
2022-08-24,164.61279296875
2022-08-25,167.0692596435547
2022-08-26,160.77090454101562
2022-08-29,158.56991577148438
2022-08-30,156.1428985595703
2022-08-31,154.48236083984375
2022-09-01,155.20947265625
2022-09-02,153.096923828125
2022-09-06,151.83917236328125
2022-09-07,153.2442626953125
2022-09-08,151.77040100097656
2022-09-09,154.6297149658203
2022-09-12,160.58421325683594
2022-09-13,151.1611785888672
2022-09-14,152.60557556152344
2022-09-15,149.716796875
2022-09-16,148.07589721679688
2022-09-19,151.7900390625
2022-09-20,154.16787719726562
2022-09-21,151.0432891845703
2022-09-22,150.08035278320312
2022-09-23,147.8105926513672
2022-09-26,148.14463806152344
2022-09-27,149.1173858642578
2022-09-28,147.2308349609375
2022-09-29,139.99900817871094
2022-09-30,135.7935028076172
2022-10-03,139.96951293945312
2022-10-04,143.55596923828125
2022-10-05,143.85072326660156
2022-10-06,142.8976593017578
2022-10-07,137.65060424804688
2022-10-10,137.974853515625
2022-10-11,136.5599365234375
2022-10-12,135.9310760498047
2022-10-13,140.50015258789062
2022-10-14,135.97039794921875
2022-10-17,139.93019104003906
2022-10-18,141.24688720703125
2022-10-19,141.35498046875
2022-10-20,140.89315795898438
2022-10-21,144.70558166503906
2022-10-24,146.84764099121094
2022-10-25,149.68734741210938
2022-10-26,146.74942016601562
2022-10-27,142.27859497070312
2022-10-28,153.02809143066406
2022-10-31,150.66990661621094
2022-11-01,148.02671813964844
2022-11-02,142.50460815429688
2022-11-03,136.46170043945312
2022-11-04,136.1959686279297
2022-11-07,136.72743225097656
2022-11-08,137.29824829101562
2022-11-09,132.74134826660156
2022-11-10,144.5519561767578
2022-11-11,147.33729553222656
2022-11-14,145.939697265625
2022-11-15,147.6719207763672
2022-11-16,146.441650390625
2022-11-17,148.34117126464844
2022-11-18,148.90216064453125
2022-11-21,145.67396545410156
2022-11-22,147.80970764160156
2022-11-23,148.6857147216797
2022-11-25,145.77236938476562
2022-11-28,141.94378662109375
2022-11-29,138.94190979003906
2022-11-30,145.69361877441406
2022-12-01,145.96920776367188
2022-12-02,145.47711181640625
2022-12-05,144.3157501220703
2022-12-06,140.65447998046875
2022-12-07,138.71554565429688
2022-12-08,140.39854431152344
2022-12-09,139.9163055419922
2022-12-12,142.2095184326172
2022-12-13,143.174072265625
2022-12-14,140.94972229003906
2022-12-15,134.3456268310547
2022-12-16,132.38702392578125
2022-12-19,130.28077697753906
2022-12-20,130.21189880371094
2022-12-21,133.31216430664062
2022-12-22,130.1430206298828
2022-12-23,129.77886962890625
2022-12-27,127.97773742675781
2022-12-28,124.05070495605469
2022-12-29,127.56437683105469
2022-12-30,127.87930297851562
2023-01-03,123.09601593017578
2023-01-04,124.36567687988281
2023-01-05,123.04681396484375
2023-01-06,127.57422637939453
2023-01-09,128.09584045410156
2023-01-10,128.6667022705078
2023-01-11,131.38314819335938
2023-01-12,131.30441284179688
2023-01-13,132.63307189941406
2023-01-17,133.79444885253906
2023-01-18,133.07598876953125
2023-01-19,133.1350860595703
2023-01-20,135.69400024414062
2023-01-23,138.8828582763672
2023-01-24,140.28045654296875
2023-01-25,139.6210174560547
2023-01-26,141.68788146972656
2023-01-27,143.62680053710938
2023-01-30,140.74301147460938
2023-01-31,142.01268005371094
2023-02-01,143.13470458984375
2023-02-02,148.43963623046875
2023-02-03,152.0615234375
2023-02-06,149.33523559570312
2023-02-07,152.20913696289062
2023-02-08,149.52224731445312
2023-02-09,148.48883056640625
2023-02-10,148.85354614257812
2023-02-13,151.6529998779297
2023-02-14,151.01226806640625
2023-02-15,153.11184692382812
2023-02-16,151.5149688720703
2023-02-17,150.37156677246094
2023-02-21,146.35964965820312
2023-02-22,146.78353881835938
2023-02-23,147.2665252685547
2023-02-24,144.61495971679688
2023-02-27,145.80767822265625
2023-02-28,145.30496215820312
2023-03-01,143.2349395751953
2023-03-02,143.82638549804688
2023-03-03,148.87326049804688
2023-03-06,151.63328552246094
2023-03-07,149.43515014648438
2023-03-08,150.6869659423828
2023-03-09,148.4395294189453
2023-03-10,146.37940979003906
2023-03-13,148.32125854492188
2023-03-14,150.41094970703125
2023-03-15,150.80528259277344
2023-03-16,153.6244354248047
2023-03-17,152.78656005859375
2023-03-20,155.1522674560547
2023-03-21,157.00543212890625
2023-03-22,155.57614135742188
2023-03-23,156.66041564941406
2023-03-24,157.9615936279297
2023-03-27,156.0197296142578
2023-03-28,155.39869689941406
2023-03-29,158.47415161132812
2023-03-30,160.04147338867188
2023-03-31,162.54518127441406
2023-04-03,163.7970428466797
2023-04-04,163.26475524902344
2023-04-05,161.42144775390625
2023-04-06,162.30860900878906
2023-04-10,159.71617126464844
2023-04-11,158.50372314453125
2023-04-12,157.81375122070312
2023-04-13,163.1957550048828
2023-04-14,162.85076904296875
2023-04-17,162.87045288085938
2023-04-18,164.0927734375
2023-04-19,165.23623657226562
2023-04-20,164.27020263671875
2023-04-21,162.6634979248047
2023-04-24,162.9690704345703
2023-04-25,161.4313507080078
2023-04-26,161.42144775390625
2023-04-27,166.00503540039062
2023-04-28,167.2569122314453
2023-05-01,167.16819763183594
2023-05-02,166.13319396972656
2023-05-03,165.0587921142578
2023-05-04,163.42247009277344
2023-05-05,171.09136962890625
2023-05-08,171.0223846435547
2023-05-09,169.3170623779297
2023-05-10,171.08154296875
2023-05-11,171.268798828125
2023-05-12,170.34092712402344
2023-05-15,169.847412109375
2023-05-16,169.847412109375
2023-05-17,170.4593963623047
2023-05-18,172.78892517089844
2023-05-19,172.89752197265625
2023-05-22,171.94989013671875
2023-05-23,169.34396362304688
2023-05-24,169.620361328125
2023-05-25,170.75550842285156
2023-05-26,173.16400146484375
2023-05-30,175.00987243652344
2023-05-31,174.96051025390625
2023-06-01,177.76380920410156
2023-06-02,178.6127166748047
2023-06-05,177.26039123535156
2023-06-06,176.8951873779297
2023-06-07,175.52316284179688
2023-06-08,178.23760986328125
2023-06-09,178.62257385253906
2023-06-12,181.416015625
2023-06-13,180.9422149658203
2023-06-14,181.57391357421875
2023-06-15,183.60736083984375
2023-06-16,182.53143310546875
2023-06-20,182.6202392578125
2023-06-21,181.58387756347656
2023-06-22,184.5845489501953
2023-06-23,184.26870727539062
2023-06-26,182.8769073486328
2023-06-27,185.630859375
2023-06-28,186.8054962158203
2023-06-29,187.14109802246094
2023-06-30,191.4645233154297
2023-07-03,189.97406005859375
2023-07-05,188.85862731933594
2023-07-06,189.33242797851562
2023-07-07,188.21702575683594
2023-07-10,186.17376708984375
2023-07-11,185.65060424804688
2023-07-12,187.31881713867188
2023-07-13,188.0788116455078
2023-07-14,188.22686767578125
2023-07-17,191.48426818847656
2023-07-18,191.22763061523438
2023-07-19,192.57994079589844
2023-07-20,190.63539123535156
2023-07-21,189.46075439453125
2023-07-24,190.26026916503906
2023-07-25,191.11904907226562
2023-07-26,191.9876708984375
2023-07-27,190.7241973876953
2023-07-28,193.30050659179688
2023-07-31,193.9124755859375
2023-08-01,193.0833282470703
2023-08-02,190.09243774414062
2023-08-03,188.70069885253906
2023-08-04,179.63925170898438
2023-08-07,176.5398406982422
2023-08-08,177.47756958007812
2023-08-09,175.88833618164062
2023-08-10,175.6711883544922
2023-08-11,175.73052978515625
2023-08-14,177.38113403320312
2023-08-15,175.39443969726562
2023-08-16,174.52462768554688
2023-08-17,171.98440551757812
2023-08-18,172.46876525878906
2023-08-21,173.80311584472656
2023-08-22,175.17698669433594
2023-08-23,179.02194213867188
2023-08-24,174.33685302734375
2023-08-25,176.54100036621094
2023-08-28,178.1027069091797
2023-08-29,181.98716735839844
2023-08-30,185.47628784179688
2023-08-31,185.69374084472656
2023-09-01,187.26535034179688
2023-09-05,187.50254821777344
2023-09-06,180.7912139892578
2023-09-07,175.50315856933594
2023-09-08,176.11598205566406
2023-09-11,177.28228759765625
2023-09-12,174.25778198242188
2023-09-13,172.19198608398438
2023-09-14,173.70423889160156
2023-09-15,172.98268127441406
